what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436187795054
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436187796501
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436187841334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436187842587
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436187948273
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436187952200
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436187962767
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1436187965234
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1436187966594
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1436187968681
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436187969924
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436188015562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436188016164
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436188383458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436188385199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436188390796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436188391601
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436188409400
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436188412290
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436188423316
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436188424459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436188442684
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1436188445198
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436188448464
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436188473351
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436188475265
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436188476612
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436188476982
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436188484812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436188492028
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436188504470
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1436188510966
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1436188518734
